element_type,has_alt,has_label,has_aria,contrast_ratio,is_interactive,issue_severity
textarea,0,1,1,12.204622403965253,0,minor
input,0,0,0,5.077566852431984,1,serious
textarea,0,0,0,19.056540234536435,1,serious
div,0,1,1,6.518882948252926,1,minor
img,0,0,1,9.421427963872677,0,serious
div,1,1,0,5.045758837450759,1,moderate
div,1,0,0,8.760552366830284,1,moderate
input,0,0,0,10.832935002229483,0,serious
input,1,0,1,6.904941090258382,0,serious
div,1,0,0,16.381873463929665,1,moderate
div,0,0,0,8.878659572924942,1,moderate
div,0,1,0,15.590199999175342,1,moderate
input,1,1,0,5.141443507804867,0,minor
div,0,0,0,8.540709935863575,1,moderate
div,1,1,1,1.1611657779107034,0,critical
a,0,1,1,16.172751678274235,1,minor
img,1,0,0,13.517732886609682,1,moderate
button,1,1,0,17.356466498409123,0,minor
img,1,0,1,10.112215762054266,1,minor
a,1,1,0,16.994812874256784,0,minor
button,0,1,1,13.951650885419568,1,minor
textarea,0,1,0,1.0722586506847733,0,critical
div,1,1,1,6.073885901770239,0,minor
a,1,1,1,10.87782704412496,1,minor
textarea,0,1,0,13.373746994239426,0,minor
div,0,1,1,2.311817293292743,1,critical
input,1,0,0,15.101598563675834,0,serious
select,1,0,1,11.870721952945196,0,serious
a,1,0,0,11.515586136365712,0,minor
input,1,0,0,6.840911161958302,1,serious
a,1,1,0,12.896461989811538,0,minor
a,0,1,1,1.549857792635493,0,critical
input,1,1,0,2.29400661007977,0,critical
button,0,0,0,15.67740174425683,1,moderate
img,0,0,0,7.4378268506792775,1,serious
div,0,0,1,7.939341512489676,0,minor
a,1,1,0,5.167704065129037,0,minor
div,0,0,1,9.912413841998642,1,minor
select,0,1,1,2.039868628226006,0,critical
input,0,0,1,7.007264471422273,0,serious
div,0,1,0,11.54247843555395,0,minor
input,1,0,0,10.31263843118274,0,serious
div,1,1,1,20.993392862460674,0,minor
img,0,0,0,8.7752930423382,0,serious
img,0,0,0,8.739981185086178,1,serious
img,1,1,1,11.071635548289207,0,minor
img,1,1,1,4.806062205424596,0,minor
img,1,0,0,18.526088459183157,1,moderate
img,0,1,1,12.44535577728897,1,serious
input,1,0,0,4.842152783988448,1,serious
a,0,1,1,16.868831827442648,1,minor
div,0,0,0,1.686643422857065,0,critical
img,1,1,0,20.651284011708544,1,moderate
input,0,0,1,18.30298669542743,0,serious
input,1,0,0,12.592789110680396,1,serious
input,0,0,0,3.2259132551413296,1,serious
a,1,1,1,5.305455465793429,1,minor
div,0,0,0,6.588703406271263,0,minor
a,0,1,0,5.82063475807222,1,moderate
button,1,1,0,10.950400209068915,1,moderate
textarea,1,1,1,19.891207405342957,1,minor
input,1,0,1,9.88345169535621,0,serious
button,1,1,1,14.23129136346811,0,minor
select,0,1,1,14.771664119576464,1,minor
img,1,1,1,18.431614505089655,0,minor
textarea,1,0,0,1.676425751430385,1,serious
img,0,1,0,9.086601186950844,0,serious
a,1,1,0,16.694702281721987,1,moderate
textarea,1,1,1,17.297340299308924,0,minor
div,0,1,0,19.546652303480226,1,moderate
button,1,0,1,15.055887196360047,0,minor
div,1,0,0,5.9030789220948705,0,minor
a,1,1,1,11.113314861687563,1,minor
img,1,1,0,1.6469057583779514,1,critical
textarea,1,1,0,13.938566821964937,0,minor
div,1,1,1,12.085904230175135,1,minor
div,0,0,0,14.336725615225863,1,moderate
img,1,0,0,19.602811067751908,1,moderate
textarea,0,0,1,14.74553223440863,1,serious
button,0,0,0,7.408998607495224,0,minor
img,0,1,0,4.974733277403136,1,serious
div,0,1,1,18.092724136373096,0,minor
button,1,0,1,4.886642865475212,0,minor
button,1,0,1,4.232191611907278,1,moderate
img,1,1,1,5.132241613619517,1,minor
div,0,1,1,11.176816962610136,0,minor
a,1,1,0,3.483748863189137,1,moderate
div,1,1,1,19.762366611934045,1,minor
input,1,1,1,20.325074144801793,0,minor
textarea,0,0,0,20.476037065659977,0,serious
select,0,0,0,1.782496096394396,0,serious
a,1,1,0,19.923950529600635,1,moderate
button,0,1,0,20.948298652348505,1,moderate
a,0,0,0,19.84858218690974,0,minor
textarea,1,1,1,14.418778115254122,0,minor
button,0,0,0,15.024603048170016,1,moderate
textarea,0,0,1,3.445058797468953,1,serious
button,1,0,0,18.48594154149925,1,moderate
a,0,0,1,2.19279169257543,0,critical
button,0,1,0,7.354610932352795,1,moderate
button,0,1,1,20.82303290296374,1,minor
input,0,0,1,9.446557582059906,0,serious
div,0,1,1,3.6231244793051745,1,moderate
div,0,1,1,20.385893240981602,0,minor
select,0,1,1,20.682792940834723,1,minor
select,0,1,1,4.740853704774287,0,minor
input,1,0,1,18.296076174803417,0,serious
select,1,1,1,8.808466523877835,0,minor
textarea,1,0,1,8.62736928973429,1,serious
a,1,0,1,6.253952637938033,1,minor
img,0,1,0,1.8942054910979302,1,serious
textarea,1,0,1,6.3601796737044705,1,serious
img,1,1,1,2.0755381066610403,0,critical
img,0,1,0,19.487440927199266,1,serious
input,0,0,1,14.23441344785457,1,serious
textarea,0,1,1,18.73245300032783,0,minor
input,0,0,0,15.345813629411413,0,serious
button,0,0,0,3.625737421652785,0,moderate
img,1,1,1,19.811630734705957,0,minor
a,0,1,0,18.99786107265534,1,moderate
select,1,1,1,7.9615215580207135,0,minor
a,1,0,1,3.23066680703353,1,moderate
select,0,1,1,15.083095015777475,1,minor
img,1,0,0,15.56722605473445,0,minor
img,1,0,1,18.936580896814142,0,minor
img,0,1,1,2.0531151890215984,0,serious
input,1,1,0,3.834076760547437,0,moderate
textarea,1,1,1,12.964975857583646,0,minor
select,1,0,1,13.38263101740165,1,serious
textarea,0,1,1,1.6721932463001257,0,critical
input,0,0,1,8.938641021233169,1,serious
input,0,1,1,12.683234625520981,0,minor
div,1,1,1,15.758226663034677,1,minor
a,0,0,0,7.323013835566571,1,moderate
a,1,0,1,10.678069860436828,1,minor
button,0,1,1,17.281097446240185,0,minor
input,1,1,0,20.07790127795481,0,minor
select,0,1,1,5.60629350779691,0,minor
div,0,1,1,6.0608441163979245,1,minor
div,1,1,0,19.79636374867751,1,moderate
textarea,0,0,0,8.918223015253671,0,serious
a,1,0,0,15.366966490414853,0,minor
input,0,0,0,13.245304574597524,1,serious
button,0,0,0,6.711753595881126,1,moderate
input,1,1,0,14.071244439160498,0,minor
textarea,1,0,0,14.111318019139466,0,serious
img,1,0,1,12.848863708181526,0,minor
input,0,0,1,2.9932164969902577,1,serious
textarea,1,1,1,20.903436447480754,1,minor
img,0,0,0,9.008329223416549,0,serious
img,1,1,1,13.765019707939778,0,minor
button,1,0,0,18.715233882252384,0,minor
select,1,1,1,9.465769768396727,0,minor
a,1,0,1,16.47850113611097,0,minor
input,1,1,1,20.43648849358812,1,minor
img,1,0,1,8.178695205060965,0,minor
input,0,1,0,9.105391404654734,1,moderate
select,1,1,0,19.111521179931373,1,moderate
a,0,0,1,4.19285735630366,1,moderate
select,1,1,0,1.5718967671888464,1,critical
a,1,1,0,19.177780096982236,1,moderate
div,1,0,1,17.431831482351605,1,minor
a,0,0,0,20.451660651026643,1,moderate
button,0,1,0,2.164755654213565,1,critical
select,1,0,0,4.123546608819745,0,serious
img,0,0,0,3.106251181796177,0,serious
div,1,0,1,14.668322645874184,0,minor
button,1,1,1,13.120201474942863,0,minor
input,0,1,0,8.186703987745194,0,minor
select,0,1,1,2.1484695880449003,1,critical
textarea,0,1,1,13.793239680930819,1,minor
textarea,0,1,1,12.402409702301133,1,minor
img,1,1,0,3.2580642212123148,1,moderate
a,0,1,0,19.17819408947428,1,moderate
img,0,0,1,4.978994193439811,0,serious
textarea,1,1,1,15.870183042877127,0,minor
input,0,1,0,18.701517250858963,1,moderate
div,0,0,1,12.58949981387417,0,minor
div,0,0,0,5.936978105965027,0,minor
select,0,0,1,7.184970352502828,0,serious
div,1,1,0,18.714950674376645,0,minor
select,1,0,0,6.965143127529693,0,serious
select,0,1,0,15.923809666346086,1,moderate
select,0,1,0,20.803304245108105,0,minor
textarea,1,1,1,20.996334387253555,0,minor
textarea,0,0,0,11.66959496538663,1,serious
a,0,0,1,17.531115935721957,1,minor
button,0,1,0,20.80499735842399,1,moderate
select,0,1,0,8.493457796839644,1,moderate
select,0,1,1,6.048191701406117,1,minor
button,0,0,1,3.284667116843664,1,moderate
img,0,1,1,3.817992761462522,1,serious
select,0,0,0,18.071127272413268,1,serious
a,0,1,0,12.774461806141481,0,minor
div,1,0,1,18.474183507849716,1,minor
div,1,1,0,16.78910178064337,1,moderate
input,1,0,1,14.474892600960356,0,serious
input,0,0,0,13.186243838137214,1,serious
div,0,0,0,1.966778083561859,1,critical
div,1,0,0,18.445503920063846,1,moderate
textarea,0,0,1,9.356841233594285,1,serious
a,1,0,0,12.19573714142784,0,minor
button,0,1,1,1.4390700375404144,0,critical
input,1,1,1,19.72147003725574,1,minor
textarea,1,1,0,19.054809221840028,0,minor
textarea,1,1,1,11.865560598362112,0,minor
button,0,0,1,12.54623266336715,0,minor
textarea,1,1,0,15.100344248069774,0,minor
a,0,0,1,6.293897928723002,0,minor
div,0,0,1,5.438312454266051,0,minor
select,0,0,0,14.480458932032654,1,serious
button,0,1,0,3.0884489231781633,1,moderate
div,0,0,0,10.081240094467615,0,minor
div,0,1,1,10.855208479981801,0,minor
img,0,1,1,8.62673953830336,0,serious
button,1,1,0,4.705363513954694,1,moderate
textarea,1,1,1,8.106325286507094,1,minor
select,1,1,0,7.751145071208999,1,moderate
button,0,0,0,10.985313492975008,1,moderate
textarea,0,0,0,14.493616831570387,1,serious
div,0,1,1,20.36470247052341,1,minor
select,0,0,1,3.8832652034865647,0,serious
textarea,1,1,0,18.460342198821635,1,moderate
a,0,0,0,6.683560007805248,1,moderate
textarea,1,0,1,12.827455400028112,1,serious
img,0,0,0,11.934738959677361,0,serious
div,1,0,1,12.138968372565259,1,minor
textarea,0,0,0,15.467172234376257,0,serious
input,1,0,0,8.633766114979919,0,serious
input,0,0,1,7.381999264737113,1,serious
img,1,0,1,18.056691463709544,1,minor
a,0,0,1,5.401900805485406,1,minor
div,1,0,1,4.604920746222861,0,minor
button,1,0,1,1.3121487331052175,1,critical
img,0,0,0,5.211555640583735,0,serious
a,1,0,0,11.370628666334166,0,minor
button,0,1,1,11.770177460282271,1,minor
input,0,0,1,6.088409823910687,1,serious
input,0,0,0,2.445483400823997,1,serious
button,1,0,0,15.892815926904124,0,minor
img,1,0,1,16.159506971245996,1,minor
input,0,0,1,20.95672792583123,0,serious
div,0,0,0,19.000591410694355,1,moderate
select,1,1,1,19.52124129035285,0,minor
textarea,1,1,0,16.964076514878837,1,moderate
button,1,1,0,13.310057067649982,1,moderate
button,0,0,1,3.5709191520902097,0,moderate
input,0,0,0,13.446265949117555,0,serious
img,0,0,0,2.1191172082925327,1,serious
div,0,1,0,18.705982225423845,0,minor
img,0,0,1,10.636426708283949,0,serious
a,1,0,0,14.949456639516004,0,minor
a,0,1,1,2.04487327391928,0,critical
select,1,1,0,11.684968458456508,1,moderate
input,1,0,0,7.025267957067251,0,serious
input,0,0,0,6.699365314744913,1,serious
input,1,0,0,8.79311829406365,1,serious
select,0,0,0,1.012789217210698,1,serious
a,1,1,1,10.33321763440347,0,minor
img,0,0,1,10.731333672158765,1,serious
select,0,0,0,18.262618316781282,1,serious
select,1,1,1,9.970512157649647,1,minor
img,0,0,1,8.271125877353457,1,serious
input,1,0,0,20.894941027249267,1,serious
div,0,1,1,12.424266492049926,0,minor
img,0,1,1,10.452264172682789,1,serious
a,0,0,1,10.918716690967589,0,minor
button,1,1,1,17.1836259501761,1,minor
button,1,1,0,7.813527379403217,1,moderate
textarea,0,0,1,8.783209253718912,0,serious
textarea,1,1,0,16.11746718674931,0,minor
select,0,0,0,2.4596747922753894,1,serious
button,1,0,1,18.303383162865174,1,minor
div,1,0,0,9.604053929359399,1,moderate
input,0,0,1,12.625859510112967,1,serious
a,0,1,0,16.149523185196703,1,moderate
textarea,0,0,1,6.321038448786897,0,serious
div,0,0,1,18.806284166413022,1,minor
a,0,0,0,20.584499445132217,1,moderate
a,1,0,1,10.885487228122491,0,minor
input,1,1,1,19.738747300653465,0,minor
select,0,1,1,1.0225724505396552,1,critical
button,0,1,1,18.884756592710566,0,minor
input,0,0,0,7.220906395026111,0,serious
div,1,1,0,7.229908494552038,0,minor
select,0,1,0,5.561777295398787,1,moderate
div,0,0,1,7.340278023018038,1,minor
select,1,1,0,5.2696916739727016,1,moderate
textarea,1,0,1,19.117382126199434,0,serious
div,1,1,1,18.980474544267327,1,minor
input,1,1,1,3.0442262984124504,1,moderate
select,0,1,0,3.8571685773298494,0,moderate
select,1,1,0,18.24037278021333,1,moderate
a,1,0,0,8.97875541745492,0,minor
a,0,0,0,4.385433546785565,0,moderate
img,0,1,1,11.213388048731344,0,serious
div,0,0,0,9.3333609984019,0,minor
a,1,1,0,5.383231074759304,1,moderate
img,0,1,0,15.415044365552687,1,serious
textarea,1,1,0,13.625786246654618,1,moderate
textarea,1,1,1,2.9932322711088113,0,critical
a,1,1,0,19.50773428650685,1,moderate
div,0,1,0,12.169399314601382,1,moderate
select,1,0,0,6.004089741270836,0,serious
button,0,0,1,5.12583630144727,0,minor
div,0,1,0,3.718959627444031,1,moderate
input,0,0,0,9.492748127807015,0,serious
textarea,1,1,0,3.7108202618167354,1,moderate
a,1,0,1,9.316328251904523,0,minor
a,1,0,1,3.9754085646823536,0,moderate
select,0,0,0,14.136150430477787,1,serious
input,1,1,0,16.704840433727163,0,minor
select,1,0,1,11.990454950455174,0,serious
input,1,1,1,14.601137497097946,0,minor
button,1,1,1,19.76757474168122,1,minor
textarea,1,1,1,13.767430591412158,1,minor
a,0,0,1,8.283163963677652,1,minor
a,0,0,0,9.98960317349831,0,minor
button,0,0,0,18.21050452144074,0,minor
img,0,1,0,3.614406379001928,0,serious
textarea,1,1,0,7.514740449008654,0,minor
select,0,0,1,12.545601379409682,1,serious
button,1,1,1,14.527791388168689,1,minor
select,0,0,1,16.269981508634103,0,serious
div,0,0,1,7.364135919921743,1,minor
a,0,0,1,3.917182680183006,1,moderate
select,1,0,0,20.096784193531196,1,serious
input,1,1,0,2.5278443426407895,0,critical
select,0,0,0,2.9161071157377085,1,serious
div,1,0,0,10.898850838039376,1,moderate
textarea,0,0,0,17.385420562871968,1,serious
a,0,0,1,16.490082127106533,1,minor
button,0,0,1,19.753985323881835,1,minor
div,1,0,1,3.832051512259768,0,moderate
a,0,0,1,8.514545141248721,1,minor
select,0,1,1,6.6428425744342015,1,minor
textarea,0,1,0,18.21740247109344,0,minor
img,1,1,0,10.767092405624007,1,moderate
textarea,0,1,0,1.536958688313327,0,critical
img,1,0,1,15.15928813676793,0,minor
input,0,1,1,8.773961956532052,0,minor
textarea,1,1,1,11.622935267420246,0,minor
a,0,1,1,18.87574854019996,1,minor
img,0,0,0,6.134755492656233,1,serious
button,1,1,1,5.8052935122435425,0,minor
a,1,1,0,6.2638500836017865,1,moderate
button,0,0,1,7.762159825194054,0,minor
textarea,1,1,0,3.1470794929219927,1,moderate
button,0,0,1,14.94439321617179,1,minor
img,0,1,1,5.147974356582731,0,serious
a,0,0,0,19.522914945411713,1,moderate
select,1,1,0,5.313726278197414,0,minor
div,0,1,1,6.112840586175502,1,minor
img,1,1,0,6.940404576216327,1,moderate
img,0,0,1,16.37076194022832,1,serious
select,1,1,1,9.552129748840596,0,minor
a,1,0,0,17.38669248061237,0,minor
a,0,0,1,16.697074247115772,0,minor
textarea,1,0,1,19.58980845534933,1,serious
button,0,0,0,16.132083102081097,0,minor
textarea,0,1,1,2.038223393381257,0,critical
select,0,1,1,17.745625473981168,0,minor
textarea,0,1,1,19.761451934108223,1,minor
select,0,0,1,20.87378385099338,1,serious
a,1,1,0,3.5053518826493026,1,moderate
button,0,0,0,13.265465386530693,1,moderate
textarea,1,0,0,4.989173317683187,0,serious
img,1,0,1,6.25019281825198,1,minor
input,0,1,0,15.911686764457158,0,minor
div,1,1,0,20.553354353981206,1,moderate
img,0,0,0,12.897110029260459,0,serious
a,1,1,1,18.011689396444947,0,minor
div,1,1,0,1.1776760765765584,1,critical
input,1,0,0,1.7326327969923851,0,serious
input,0,0,1,12.934486746517267,0,serious
button,1,1,1,8.779662032008783,0,minor
div,0,0,1,18.795156299463077,0,minor
button,1,0,1,7.039638261714675,1,minor
img,1,1,1,9.641020550080949,1,minor
select,1,1,1,11.558183956631364,0,minor
select,1,0,0,6.460776657724951,1,serious
select,0,1,0,19.169897349065888,0,minor
div,0,0,1,10.290671693161944,0,minor
select,1,0,1,9.483112182380339,1,serious
img,1,1,0,17.995060978686652,0,minor
button,0,0,1,7.239568032957969,1,minor
div,0,0,1,17.349306890219218,0,minor
button,0,0,0,3.4454570544269894,1,moderate
div,0,1,1,4.655770667297993,1,minor
button,1,1,1,20.016833323434696,0,minor
input,1,1,0,17.84894981615416,1,moderate
button,0,0,0,8.757978029128125,0,minor
select,0,0,0,13.769128974340589,1,serious
input,0,1,0,19.859403788619115,0,minor
button,0,1,0,5.237178057281685,1,moderate
div,0,1,1,2.180209404460013,1,critical
div,0,0,1,11.749361290106105,1,minor
div,1,1,1,3.8519375732718655,0,moderate
a,1,0,1,4.7463818542275025,1,minor
img,1,1,1,18.83078379463159,0,minor
div,0,0,0,1.1480691728978267,1,critical
input,0,0,1,17.33640052927737,1,serious
div,0,1,1,11.339015526712153,0,minor
a,1,0,1,12.185887752906007,1,minor
select,0,1,1,14.435359209127249,0,minor
input,0,0,1,9.628899846160207,0,serious
a,1,0,0,3.312237763848295,0,moderate
select,0,1,1,3.056404476096476,0,moderate
textarea,1,0,1,16.087243983678853,0,serious
textarea,1,1,1,5.420702865345698,1,minor
input,0,1,1,1.562033672352884,0,critical
button,1,1,1,20.592277781978822,1,minor
img,0,0,1,20.607830387213866,0,serious
img,1,0,0,8.562826746875597,0,minor
a,0,0,1,1.5104768911422641,1,critical
select,1,1,0,15.545293171854993,1,moderate
img,0,1,0,17.620241209713384,0,serious
select,1,0,1,3.5002738023161952,0,serious
select,1,0,1,3.7091722981847255,1,serious
a,1,1,1,17.44447999393581,1,minor
a,0,0,0,19.438147774304696,0,minor
a,0,1,1,16.815096733482992,0,minor
img,1,0,1,5.014898983390591,0,minor
textarea,0,1,1,9.230424388684419,1,minor
a,1,0,0,13.016848517318282,0,minor
img,0,0,0,4.205869476416574,1,serious
a,1,1,1,5.212049852650166,1,minor
div,0,1,0,6.6577214413711,0,minor
select,1,1,1,11.19026540581673,0,minor
a,1,0,0,11.216097743550952,1,moderate
input,1,1,1,17.285890386951053,0,minor
select,1,1,0,16.06020401375251,0,minor
select,0,0,1,19.27471350219884,1,serious
a,1,1,1,17.65803445649193,0,minor
textarea,0,1,0,6.077550966113094,1,moderate
button,0,1,0,7.625935386079997,1,moderate
textarea,1,0,0,11.008464872650675,0,serious
a,0,0,0,1.2854226912728919,1,critical
select,0,0,0,19.078040125674427,1,serious
input,0,1,1,1.8868842512467845,0,critical
select,1,0,1,7.448825416332726,1,serious
textarea,0,1,0,12.383495823928133,0,minor
input,0,1,1,11.356827772137315,1,minor
img,1,1,1,14.089197856517494,1,minor
div,1,0,0,11.55040350588418,1,moderate
select,0,0,1,5.580028514060688,1,serious
a,1,1,1,5.0215637558774375,1,minor
img,0,1,0,19.144941381509973,1,serious
div,0,0,0,6.279334734711851,1,moderate
a,0,0,1,6.6195446775902695,0,minor
button,1,0,0,9.259057922006892,1,moderate
a,0,1,1,3.788766542999479,0,moderate
input,1,0,0,11.145456888464807,1,serious
input,1,0,0,14.300635234042629,1,serious
button,0,0,0,16.720009841547338,0,minor
img,1,1,0,15.229084837284582,0,minor
div,1,0,1,3.952719281605274,0,moderate
a,1,1,0,10.12134289941848,1,moderate
input,1,1,0,1.7717240161635686,0,critical
img,1,1,1,1.3559599344189857,1,critical
button,0,0,1,9.802608365476011,1,minor
textarea,1,0,1,6.05920988915258,0,serious
select,0,0,1,14.667215897467255,1,serious
textarea,0,1,0,15.484815736268251,0,minor
textarea,0,0,1,18.908074491165113,0,serious
input,0,1,0,16.213650270780775,0,minor
button,0,0,1,1.964882462730834,0,critical
a,0,0,0,8.432460207155353,1,moderate
textarea,1,0,1,6.460467035042442,1,serious
textarea,1,0,0,8.722648996543224,0,serious
div,1,1,0,4.2015131793740315,0,moderate
input,0,1,1,2.954082073811869,1,critical
input,1,1,0,11.419690850168013,1,moderate
a,1,1,0,15.407626217327888,0,minor
select,1,0,0,15.038218038638856,1,serious
img,0,1,0,10.018886443524543,1,serious
div,1,1,1,11.445579725778922,1,minor
input,0,1,0,11.326574450172828,1,moderate
div,1,0,0,14.831407555361125,0,minor
input,0,1,1,1.9585035191204816,1,critical
div,0,1,1,15.197922177424477,0,minor
button,0,0,1,12.64401801514575,0,minor
textarea,1,0,0,4.9621742934314845,0,serious
input,1,1,0,1.9811770749252902,1,critical
div,0,1,1,3.1705558111577683,1,moderate
img,1,0,0,11.493826828385393,0,minor
button,0,1,1,16.168170601825658,1,minor
button,0,0,0,7.693145742490023,0,minor
img,1,1,1,8.582478214104434,0,minor
div,1,1,0,19.68292830092225,1,moderate
a,1,1,1,5.260261680651521,1,minor
img,0,1,0,3.0749884915070327,1,serious
div,0,1,1,7.868202276000359,0,minor
img,1,0,0,15.918442389845474,0,minor
img,0,0,0,13.521545821122636,1,serious
input,1,1,0,9.315908787391384,0,minor
div,0,1,1,20.29505065663661,0,minor
a,1,1,0,15.699928765891466,0,minor
textarea,1,0,0,2.2372284876658757,1,serious
input,0,0,0,15.892628877080966,1,serious
